time_iso,epoch_ms,device_ms,gyro_x,gyro_y,gyro_z,mode,recording_label,phase
2026-09-24T04:37:54.424Z,1790224674424,,0.04,-0.63,0.74,train,"",active
2026-09-24T04:37:54.467Z,1790224674467,,-0.32,0.73,1.5,train,"",active
2026-09-24T04:37:54.511Z,1790224674511,,-0.5,2,2.5,train,"",active
2026-09-24T04:37:54.556Z,1790224674556,,-0.64,3.13,2.64,train,"",active
2026-09-24T04:37:54.596Z,1790224674596,,-1,4.87,3.97,train,"",active
2026-09-24T04:37:54.639Z,1790224674639,,-1.25,5.76,4.29,train,"",active
2026-09-24T04:37:54.682Z,1790224674682,,-1.45,4.48,1.99,train,"",active
2026-09-24T04:37:54.725Z,1790224674725,,-0.75,2.54,1.07,train,"",active
2026-09-24T04:37:54.768Z,1790224674768,,-0.52,1.4,0.83,train,"",active
2026-09-24T04:37:54.811Z,1790224674811,,-0.42,1,0.28,train,"",active
2026-09-24T04:37:54.854Z,1790224674854,,-0.07,0.29,0.21,train,"",active
2026-09-24T04:37:54.897Z,1790224674897,,-0.03,-0.32,-0.1,train,"",active
2026-09-24T04:37:54.940Z,1790224674940,,0.23,-0.75,-0.62,train,"",active
2026-09-24T04:37:54.983Z,1790224674983,,1.08,-2.26,-1.2,train,"",cooldown
2026-09-24T04:37:55.027Z,1790224675027,,2.33,-4.09,-1.99,train,"",cooldown
2026-09-24T04:37:55.070Z,1790224675070,,2.56,-6.1,-3.05,train,"",cooldown
2026-09-24T04:37:55.113Z,1790224675113,,2.82,-6.66,-3.71,train,"",cooldown
2026-09-24T04:37:55.156Z,1790224675156,,1.44,-4.79,-1.12,train,"",cooldown
2026-09-24T04:37:55.199Z,1790224675199,,-0.23,-2.83,0.38,train,"",cooldown
2026-09-24T04:37:55.241Z,1790224675241,,-0.56,-0.92,0.92,train,"",cooldown
2026-09-24T04:37:55.285Z,1790224675285,,-0.69,0.14,0.77,train,"",cooldown
2026-09-24T04:37:55.328Z,1790224675328,,-0.78,0.3,0.46,train,"",cooldown
2026-09-24T04:37:55.372Z,1790224675372,,-0.98,1.35,1.21,train,"",cooldown
2026-09-24T04:37:55.414Z,1790224675414,,-0.49,1.56,1.12,train,"",cooldown
2026-09-24T04:37:55.456Z,1790224675456,,-0.46,3.22,1.96,train,"",cooldown
2026-09-24T04:37:55.499Z,1790224675499,,-0.8,4.75,2.33,train,"",cooldown
2026-09-24T04:37:55.542Z,1790224675542,,-0.62,5.69,2.51,train,"",cooldown
2026-09-24T04:37:55.585Z,1790224675585,,-0.59,4.61,1.53,train,"",cooldown
2026-09-24T04:37:55.628Z,1790224675628,,-0.33,1.92,0.69,train,"",cooldown
2026-09-24T04:37:55.672Z,1790224675672,,-0.38,0.71,0.92,train,"",cooldown
2026-09-24T04:37:55.714Z,1790224675714,,-0.11,-0.3,0.17,train,"",active
2026-09-24T04:37:55.757Z,1790224675757,,-0.22,-0.11,0.27,train,"",active
2026-09-24T04:37:55.801Z,1790224675801,,-0.26,0.24,0.36,train,"",active
2026-09-24T04:37:55.844Z,1790224675844,,-0.24,0.22,0.29,train,"",active
2026-09-24T04:37:55.886Z,1790224675886,,-0.12,-0.25,-0.03,train,"",active
2026-09-24T04:37:55.930Z,1790224675930,,-0.12,-0.41,0,train,"",active
2026-09-24T04:37:55.972Z,1790224675972,,-0.21,-0.28,0.03,train,"",active
2026-09-24T04:37:56.016Z,1790224676016,,-0.2,-0.31,-0.04,train,"",active
2026-09-24T04:37:56.058Z,1790224676058,,-0.2,-0.24,0.14,train,"",active
2026-09-24T04:37:56.101Z,1790224676101,,-0.11,-0.16,0.07,train,"",active
2026-09-24T04:37:56.144Z,1790224676144,,-0.12,-0.06,0.1,train,"",active
2026-09-24T04:37:56.187Z,1790224676187,,-0.14,-0.02,0.09,train,"",active
2026-09-24T04:37:56.230Z,1790224676230,,-0.2,0.09,0.32,train,"",active
2026-09-24T04:37:56.273Z,1790224676273,,-0.1,0.11,0.19,train,"",active
2026-09-24T04:37:56.316Z,1790224676316,,0,0.1,0.24,train,"",active
2026-09-24T04:37:56.359Z,1790224676359,,-0.05,-0.05,0.18,train,"",active
2026-09-24T04:37:56.402Z,1790224676402,,-0.16,-0.18,0.15,train,"",active
2026-09-24T04:37:56.446Z,1790224676446,,-0.35,0.03,0.05,train,"",active
2026-09-24T04:37:56.488Z,1790224676488,,-0.23,0.43,-0.12,train,"",active
2026-09-24T04:37:56.531Z,1790224676531,,-0.07,0.71,-0.07,train,"",active
2026-09-24T04:37:56.574Z,1790224676574,,-0.06,0.59,0.12,train,"",active
2026-09-24T04:37:56.617Z,1790224676617,,-0.32,0.5,0.91,train,"",active
2026-09-24T04:37:56.660Z,1790224676660,,-0.09,0.26,0.61,train,"",active
2026-09-24T04:37:56.703Z,1790224676703,,-0.07,0.14,0.64,train,"",active
2026-09-24T04:37:56.747Z,1790224676747,,-0.07,-0.05,0.35,train,"",active
2026-09-24T04:37:56.789Z,1790224676789,,0.06,-0.34,0.1,train,"",active
2026-09-24T04:37:56.832Z,1790224676832,,-0.11,-0.4,0.24,train,"",active
2026-09-24T04:37:56.876Z,1790224676876,,-0.13,-0.25,0.2,train,"",active
2026-09-24T04:37:56.918Z,1790224676918,,-0.15,-0.15,0.09,train,"",active
2026-09-24T04:37:56.961Z,1790224676961,,-0.24,-0.02,0.06,train,"",active
2026-09-24T04:37:57.004Z,1790224677004,,-0.21,-0.04,-0.01,train,"",active
2026-09-24T04:37:57.047Z,1790224677047,,-0.25,0.12,0.12,train,"",active
2026-09-24T04:37:57.090Z,1790224677090,,-0.26,0.06,0.12,train,"",active
2026-09-24T04:37:57.133Z,1790224677133,,-0.19,0,0.01,train,"",active
2026-09-24T04:37:57.176Z,1790224677176,,-0.2,0.05,0.24,train,"",active
2026-09-24T04:37:57.220Z,1790224677220,,-0.25,0.2,0.15,train,"",cooldown
2026-09-24T04:37:57.263Z,1790224677263,,-0.14,0.19,0.15,train,"",cooldown
2026-09-24T04:37:57.305Z,1790224677305,,-0.19,0.06,0.14,train,"",cooldown
2026-09-24T04:37:57.348Z,1790224677348,,-0.21,0.07,0.09,train,"",cooldown
2026-09-24T04:37:57.391Z,1790224677391,,-0.24,0.01,0.11,train,"",cooldown
2026-09-24T04:37:57.435Z,1790224677435,,-0.21,-0.07,0.09,train,"",cooldown
2026-09-24T04:37:57.477Z,1790224677477,,-0.05,-0.09,0.13,train,"",cooldown
2026-09-24T04:37:57.520Z,1790224677520,,-0.15,-0.16,0.01,train,"",cooldown
2026-09-24T04:37:57.565Z,1790224677565,,-0.19,-0.01,0.02,train,"",cooldown
2026-09-24T04:37:57.607Z,1790224677607,,-0.15,0.04,-0.02,train,"",cooldown
2026-09-24T04:37:57.649Z,1790224677649,,-0.13,0.03,0.05,train,"",cooldown
2026-09-24T04:37:57.692Z,1790224677692,,-0.06,-0.01,0.01,train,"",cooldown
2026-09-24T04:37:57.736Z,1790224677736,,-0.1,-0.06,0.06,train,"",cooldown
2026-09-24T04:37:57.779Z,1790224677779,,-0.11,-0.01,0.02,train,"",cooldown
2026-09-24T04:37:57.822Z,1790224677822,,-0.14,0.03,0.06,train,"",cooldown
2026-09-24T04:37:57.864Z,1790224677864,,-0.14,-0.02,0.01,train,"",cooldown
2026-09-24T04:37:57.907Z,1790224677907,,-0.08,-0.01,0,train,"",cooldown
2026-09-24T04:37:57.950Z,1790224677950,,-0.05,-0.13,-0.22,train,"",active
2026-09-24T04:37:57.994Z,1790224677994,,0.04,-0.92,-0.44,recognize,"",active
2026-09-24T04:37:58.037Z,1790224678037,,-0.12,-1.23,-0.05,recognize,"",active
2026-09-24T04:37:58.079Z,1790224678079,,0.09,-1.25,0.03,recognize,"",active
2026-09-24T04:37:58.122Z,1790224678122,,-0.03,-1.46,0.15,recognize,"",active
2026-09-24T04:37:58.166Z,1790224678166,,0.23,-1.81,-0.46,recognize,"",active
2026-09-24T04:37:58.208Z,1790224678208,,0.47,-2.15,-0.42,recognize,"",active
2026-09-24T04:37:58.251Z,1790224678251,,0.52,-2.83,-0.74,recognize,"",active
2026-09-24T04:37:58.294Z,1790224678294,,0.63,-2.82,-0.91,recognize,"",active
2026-09-24T04:37:58.338Z,1790224678338,,0.79,-2.98,-1.32,recognize,"",active
2026-09-24T04:37:58.380Z,1790224678380,,-0.08,-3.07,-0.7,recognize,"",active
2026-09-24T04:37:58.423Z,1790224678423,,-0.61,-2.78,-0.83,recognize,"",active
2026-09-24T04:37:58.466Z,1790224678466,,-0.96,-2.02,-0.61,recognize,"",active
2026-09-24T04:37:58.509Z,1790224678509,,-1.73,-1.17,0.16,recognize,"",active
2026-09-24T04:37:58.552Z,1790224678552,,-1.98,-1.32,-0.55,recognize,"",active
2026-09-24T04:37:58.595Z,1790224678595,,-1.84,-1.49,-0.63,recognize,"",active
2026-09-24T04:37:58.638Z,1790224678638,,-1.99,-1.31,0.48,recognize,"",active
2026-09-24T04:37:58.681Z,1790224678681,,-1.44,-1.91,0.2,recognize,"",active
2026-09-24T04:37:58.724Z,1790224678724,,-0.69,-1.41,0.56,recognize,"",active
2026-09-24T04:37:58.767Z,1790224678767,,0.25,-0.39,0.62,recognize,"",active
2026-09-24T04:37:58.811Z,1790224678811,,1.16,-0.18,1.03,recognize,"",active
2026-09-24T04:37:58.853Z,1790224678853,,2.28,0.85,1.3,recognize,"",active
2026-09-24T04:37:58.896Z,1790224678896,,3.44,0.87,1.13,recognize,"",active
2026-09-24T04:37:58.939Z,1790224678939,,3.1,1.06,1.19,recognize,"",active
2026-09-24T04:37:58.982Z,1790224678982,,3.41,0.77,0.87,recognize,"",active
2026-09-24T04:37:59.026Z,1790224679026,,3.08,0.4,0.65,recognize,"",active
2026-09-24T04:37:59.068Z,1790224679068,,1.84,0.15,0.07,recognize,"",active
2026-09-24T04:37:59.111Z,1790224679111,,0.57,0.16,-0.06,recognize,"",active
2026-09-24T04:37:59.154Z,1790224679154,,-0.45,-0.22,-0.13,recognize,"",active
2026-09-24T04:37:59.198Z,1790224679198,,-1.58,-0.64,-0.19,recognize,"",active
2026-09-24T04:37:59.240Z,1790224679240,,-3.06,-1.1,-0.16,recognize,"",active
2026-09-24T04:37:59.283Z,1790224679283,,-3.88,-1.42,-0.43,recognize,"",active
2026-09-24T04:37:59.327Z,1790224679327,,-4.31,-1.08,-0.58,recognize,"",active
2026-09-24T04:37:59.370Z,1790224679370,,-3.54,-0.57,-0.34,recognize,"",active
2026-09-24T04:37:59.413Z,1790224679413,,-2.01,-0.78,0.5,recognize,"",active
2026-09-24T04:37:59.455Z,1790224679455,,-0.89,-0.52,0.88,recognize,"",cooldown
2026-09-24T04:37:59.498Z,1790224679498,,0.32,-0.16,0.61,recognize,"",cooldown
2026-09-24T04:37:59.541Z,1790224679541,,1.65,-0.02,0.41,recognize,"",cooldown
2026-09-24T04:37:59.584Z,1790224679584,,2.75,0.18,0.72,recognize,"",cooldown
2026-09-24T04:37:59.627Z,1790224679627,,3.63,0.33,1.21,recognize,"",cooldown
2026-09-24T04:37:59.671Z,1790224679671,,3.96,-0.05,1.29,recognize,"",cooldown
2026-09-24T04:37:59.714Z,1790224679714,,3.57,-0.14,0.9,recognize,"",cooldown
2026-09-24T04:37:59.757Z,1790224679757,,2.43,-0.26,-0.06,recognize,"",cooldown
2026-09-24T04:37:59.799Z,1790224679799,,0.68,0.11,-0.14,recognize,"",cooldown
2026-09-24T04:37:59.843Z,1790224679843,,-0.66,-0.04,-0.4,recognize,"",cooldown
2026-09-24T04:37:59.886Z,1790224679886,,-1.8,-0.43,-0.9,recognize,"",cooldown
2026-09-24T04:37:59.929Z,1790224679929,,-3.42,-0.75,-0.79,recognize,"",cooldown
2026-09-24T04:37:59.972Z,1790224679972,,-4.29,-0.04,-0.17,recognize,"",cooldown
2026-09-24T04:38:00.015Z,1790224680015,,-3.58,-0.19,-0.6,recognize,"",cooldown
2026-09-24T04:38:00.058Z,1790224680058,,-3.41,-0.56,-0.6,recognize,"",cooldown
2026-09-24T04:38:00.101Z,1790224680101,,-2.39,-0.06,-0.08,recognize,"",cooldown
2026-09-24T04:38:00.144Z,1790224680144,,-1.32,-0.03,0.37,recognize,"",cooldown
2026-09-24T04:38:00.187Z,1790224680187,,-0.56,0.47,0.54,recognize,"",active
2026-09-24T04:38:00.229Z,1790224680229,,0.06,0.37,0.61,recognize,"",active
2026-09-24T04:38:00.273Z,1790224680273,,0.05,-0.21,0.43,recognize,"",active
2026-09-24T04:38:00.315Z,1790224680315,,0.06,-0.33,-0.13,recognize,"",active
2026-09-24T04:38:00.358Z,1790224680358,,0.11,-0.19,-0.01,recognize,"",active
2026-09-24T04:38:00.402Z,1790224680402,,-0.16,-0.17,-0.21,recognize,"",active
2026-09-24T04:38:00.444Z,1790224680444,,-0.04,-0.35,-0.31,recognize,"",active
2026-09-24T04:38:00.487Z,1790224680487,,-0.18,-0.42,-0.46,recognize,"",active
2026-09-24T04:38:00.530Z,1790224680530,,0.23,-0.5,-0.62,recognize,"",active
2026-09-24T04:38:00.573Z,1790224680573,,0.74,-0.49,-0.31,recognize,"",active
2026-09-24T04:38:00.617Z,1790224680617,,1.49,-0.25,-0.47,recognize,"",active
2026-09-24T04:38:00.660Z,1790224680660,,2.7,-0.06,0.09,recognize,"",active
2026-09-24T04:38:00.702Z,1790224680702,,3.08,0.41,-0.18,recognize,"",active
2026-09-24T04:38:00.745Z,1790224680745,,3.15,0.62,0.14,recognize,"",active
2026-09-24T04:38:00.788Z,1790224680788,,2.84,0.37,-0.21,recognize,"",active
2026-09-24T04:38:00.831Z,1790224680831,,2.22,0.46,0.05,recognize,"",active
2026-09-24T04:38:00.874Z,1790224680874,,1.48,0.62,0.47,recognize,"",active
2026-09-24T04:38:00.917Z,1790224680917,,0.02,0.46,0.71,recognize,"",active
2026-09-24T04:38:00.961Z,1790224680961,,-1.83,0.01,0.08,recognize,"",active
2026-09-24T04:38:01.003Z,1790224681003,,-3.67,0.17,0.01,recognize,"",active
2026-09-24T04:38:01.046Z,1790224681046,,-4.83,-0.26,-0.73,recognize,"",active
2026-09-24T04:38:01.089Z,1790224681089,,-3.87,-0.26,-0.83,recognize,"",active
2026-09-24T04:38:01.133Z,1790224681133,,-2.02,-0.45,-0.14,recognize,"",active
2026-09-24T04:38:01.175Z,1790224681175,,-0.56,-0.41,0.01,recognize,"",active
2026-09-24T04:38:01.219Z,1790224681219,,1.28,-0.33,-0.11,recognize,"",active
2026-09-24T04:38:01.262Z,1790224681262,,2.61,0.45,0.36,recognize,"",active
2026-09-24T04:38:01.304Z,1790224681304,,3.73,0.68,0.6,recognize,"",active
2026-09-24T04:38:01.347Z,1790224681347,,3.81,0.46,0.45,recognize,"",active
2026-09-24T04:38:01.390Z,1790224681390,,3.06,0.51,0.27,recognize,"",active
2026-09-24T04:38:01.433Z,1790224681433,,2.21,0.31,0.02,recognize,"",active
2026-09-24T04:38:01.476Z,1790224681476,,1.21,0.28,0.36,recognize,"",active
2026-09-24T04:38:01.519Z,1790224681519,,-0.55,0.02,0.17,recognize,"",active
2026-09-24T04:38:01.563Z,1790224681563,,-2.21,-0.36,-0.29,recognize,"",active
2026-09-24T04:38:01.606Z,1790224681606,,-3.88,-0.33,-0.7,recognize,"",active
2026-09-24T04:38:01.648Z,1790224681648,,-4.92,-0.71,-0.95,recognize,"",active
2026-09-24T04:38:01.691Z,1790224681691,,-4,-0.88,-1.39,recognize,"",cooldown
2026-09-24T04:38:01.735Z,1790224681735,,-2.04,-0.81,-0.36,recognize,"",cooldown
2026-09-24T04:38:01.778Z,1790224681778,,-0.47,-0.3,0.46,recognize,"",cooldown
2026-09-24T04:38:01.820Z,1790224681820,,0.43,0.06,0.36,recognize,"",cooldown
2026-09-24T04:38:01.864Z,1790224681864,,1.55,0.46,1.03,recognize,"",cooldown
2026-09-24T04:38:01.906Z,1790224681906,,2.5,0.47,0.94,recognize,"",cooldown
2026-09-24T04:38:01.949Z,1790224681949,,3.3,0.47,1.53,recognize,"",cooldown
2026-09-24T04:38:01.994Z,1790224681994,,2.96,0.44,0.73,recognize,"",cooldown
2026-09-24T04:38:02.035Z,1790224682035,,2.12,0.44,0.36,recognize,"",cooldown
2026-09-24T04:38:02.078Z,1790224682078,,1.23,0.31,-0.35,recognize,"",cooldown
2026-09-24T04:38:02.121Z,1790224682121,,0.83,0.29,-0.2,recognize,"",cooldown
2026-09-24T04:38:02.164Z,1790224682164,,0.42,0.5,0.44,recognize,"",cooldown
2026-09-24T04:38:02.207Z,1790224682207,,0.25,0.27,0.18,recognize,"",cooldown
2026-09-24T04:38:02.250Z,1790224682250,,-0.21,-0.08,-0.07,recognize,"",cooldown
2026-09-24T04:38:02.294Z,1790224682294,,-0.44,0.03,-0.05,recognize,"",cooldown
2026-09-24T04:38:02.336Z,1790224682336,,-0.18,0.02,0.12,recognize,"",cooldown
2026-09-24T04:38:02.379Z,1790224682379,,-0.16,0.05,0.24,recognize,"",cooldown
2026-09-24T04:38:02.422Z,1790224682422,,-0.24,-0.07,-0.02,recognize,"",waiting
2026-09-24T04:38:02.465Z,1790224682465,,-0.05,-0.04,0.02,recognize,"",waiting
2026-09-24T04:38:02.508Z,1790224682508,,0.02,0.1,0.14,recognize,"",waiting
2026-09-24T04:38:02.552Z,1790224682552,,-0.03,-0.07,-0.11,recognize,"",active
2026-09-24T04:38:02.596Z,1790224682596,,-0.03,0.01,-0.01,recognize,"",active
2026-09-24T04:38:02.637Z,1790224682637,,0.03,-0.06,0,recognize,"",active
2026-09-24T04:38:02.680Z,1790224682680,,0,-0.1,0.07,recognize,"",active
2026-09-24T04:38:02.724Z,1790224682724,,-0.37,-0.27,-0.02,recognize,"",active
2026-09-24T04:38:02.766Z,1790224682766,,-1.03,-0.78,-0.41,recognize,"",active
2026-09-24T04:38:02.810Z,1790224682810,,-2.85,-0.86,-0.96,recognize,"",active
2026-09-24T04:38:02.853Z,1790224682853,,-3.85,-1.16,-1.04,recognize,"",active
2026-09-24T04:38:02.895Z,1790224682895,,-3.81,-1.23,-0.94,recognize,"",active
2026-09-24T04:38:02.938Z,1790224682938,,-2.55,-0.94,0.17,recognize,"",active
2026-09-24T04:38:02.981Z,1790224682981,,-0.5,-0.63,1.2,recognize,"",active
2026-09-24T04:38:03.024Z,1790224683024,,1.11,-0.63,1,recognize,"",active
2026-09-24T04:38:03.067Z,1790224683067,,2.2,0.17,0.92,recognize,"",active
2026-09-24T04:38:03.110Z,1790224683110,,3.23,0.81,1.32,recognize,"",active
2026-09-24T04:38:03.153Z,1790224683153,,3.29,0.6,0.97,recognize,"",active
2026-09-24T04:38:03.196Z,1790224683196,,2.95,0.43,0.5,recognize,"",active
2026-09-24T04:38:03.239Z,1790224683239,,2.01,0.36,0,recognize,"",active
2026-09-24T04:38:03.283Z,1790224683283,,0.79,0.2,-0.11,recognize,"",active
2026-09-24T04:38:03.326Z,1790224683326,,-0.68,-0.09,-0.41,recognize,"",active
2026-09-24T04:38:03.369Z,1790224683369,,-2.1,-0.26,-0.37,recognize,"",active
2026-09-24T04:38:03.412Z,1790224683412,,-3.28,-0.32,-0.73,recognize,"",active
2026-09-24T04:38:03.454Z,1790224683454,,-3.42,-0.19,-0.83,recognize,"",active
2026-09-24T04:38:03.498Z,1790224683498,,-2.29,-0.41,-0.12,recognize,"",active
2026-09-24T04:38:03.541Z,1790224683541,,-0.33,-0.39,0.73,recognize,"",active
2026-09-24T04:38:03.583Z,1790224683583,,1.62,0.12,0.94,recognize,"",active
2026-09-24T04:38:03.627Z,1790224683627,,2.7,0.26,1.07,recognize,"",active
2026-09-24T04:38:03.670Z,1790224683670,,2.73,0.29,0.86,recognize,"",active
2026-09-24T04:38:03.712Z,1790224683712,,2.23,0.12,0.41,recognize,"",active
2026-09-24T04:38:03.755Z,1790224683755,,1.09,0.01,-0.33,recognize,"",active
2026-09-24T04:38:03.798Z,1790224683798,,-0.28,0.02,-0.54,recognize,"",active
2026-09-24T04:38:03.841Z,1790224683841,,-1.39,-0.17,-0.57,recognize,"",active
2026-09-24T04:38:03.885Z,1790224683885,,-2.4,-0.46,-0.98,recognize,"",active
2026-09-24T04:38:03.927Z,1790224683927,,-3.43,-0.55,-0.9,recognize,"",active
2026-09-24T04:38:03.971Z,1790224683971,,-3.3,-0.42,-1.11,recognize,"",active
2026-09-24T04:38:04.013Z,1790224684013,,-2.39,-0.56,-0.76,recognize,"",active
2026-09-24T04:38:04.056Z,1790224684056,,-1,-0.04,0.39,recognize,"",cooldown
2026-09-24T04:38:04.099Z,1790224684099,,0.08,0.12,0.42,recognize,"",cooldown
2026-09-24T04:38:04.142Z,1790224684142,,0.26,0.23,0.39,recognize,"",cooldown
2026-09-24T04:38:04.185Z,1790224684185,,0.49,0.28,0.42,recognize,"",cooldown
